data_alvo,Localidade,Modelo,seed,y_wm2,y_pred_wm2
2024-02-29,GM Factory Zero,Climatologia,-1,114.36637931034483,115.89510211412151
2024-02-29,Ford Rouge Electric Vehicle Center,Climatologia,-1,114.98132183908045,115.34788074712644
2024-02-29,BMW San Luis Potosi,Climatologia,-1,230.89511494252872,243.07553366174054
2024-03-31,BYD Camacari,Climatologia,-1,266.5255376344086,240.06216397849462
2024-03-31,Tesla Gigafactory Nevada,Climatologia,-1,192.7016129032258,207.5225134408602
2024-03-31,Tesla Gigafactory Texas,Climatologia,-1,188.81854838709677,189.86559139784947
2024-03-31,Hyundai Metaplant Georgia,Climatologia,-1,187.87231182795696,197.63037634408602
2024-03-31,Rivian Normal,Climatologia,-1,173.11693548387098,140.80981182795696
2024-03-31,Tesla Fremont Factory,Climatologia,-1,189.37231182795696,194.80712365591398
2024-03-31,Lucid AMP 1 Casa Grande,Climatologia,-1,233.08602150537632,238.27049731182797
2024-03-31,GM Factory Zero,Climatologia,-1,134.98387096774192,146.54569892473117
2024-03-31,Ford Rouge Electric Vehicle Center,Climatologia,-1,135.19220430107526,144.96236559139783
2024-03-31,BMW San Luis Potosi,Climatologia,-1,295.6760752688172,293.46774193548384
2024-04-30,BYD Camacari,Climatologia,-1,184.0097222222222,206.2704861111111
2024-04-30,Tesla Gigafactory Nevada,Climatologia,-1,278.4597222222222,282.76701388888887
2024-04-30,Tesla Gigafactory Texas,Climatologia,-1,216.54722222222225,215.74618055555555
2024-04-30,Hyundai Metaplant Georgia,Climatologia,-1,263.20138888888886,252.09305555555557
2024-04-30,Rivian Normal,Climatologia,-1,193.85833333333332,206.53541666666666
2024-04-30,Tesla Fremont Factory,Climatologia,-1,268.85,274.34270833333335
2024-04-30,Lucid AMP 1 Casa Grande,Climatologia,-1,319.31111111111113,314.0684027777778
2024-04-30,GM Factory Zero,Climatologia,-1,204.275,180.4347222222222
2024-04-30,Ford Rouge Electric Vehicle Center,Climatologia,-1,201.80972222222223,178.4638888888889
2024-04-30,BMW San Luis Potosi,Climatologia,-1,316.1097222222222,309.2395833333333
2024-05-31,BYD Camacari,Climatologia,-1,190.63709677419354,171.63440860215053
2024-05-31,Tesla Gigafactory Nevada,Climatologia,-1,338.80779569892474,313.02016129032256
2024-05-31,Tesla Gigafactory Texas,Climatologia,-1,229.73655913978493,259.1639784946237
2024-05-31,Hyundai Metaplant Georgia,Climatologia,-1,257.39381720430106,265.908938172043
2024-05-31,Rivian Normal,Climatologia,-1,264.4139784946237,232.61491935483872
2024-05-31,Tesla Fremont Factory,Climatologia,-1,329.3817204301075,314.7120295698925
2024-05-31,Lucid AMP 1 Casa Grande,Climatologia,-1,350.38440860215053,350.161626344086
2024-05-31,GM Factory Zero,Climatologia,-1,249.9543010752688,242.71875
2024-05-31,Ford Rouge Electric Vehicle Center,Climatologia,-1,252.0793010752688,240.94724462365593
2024-05-31,BMW San Luis Potosi,Climatologia,-1,320.3938172043011,310.26243279569894
2024-06-30,BYD Camacari,Climatologia,-1,180.60694444444442,177.5065972222222
2024-06-30,Tesla Gigafactory Nevada,Climatologia,-1,351.66805555555555,339.53680555555553
2024-06-30,Tesla Gigafactory Texas,Climatologia,-1,297.1555555555555,298.33854166666663
2024-06-30,Hyundai Metaplant Georgia,Climatologia,-1,283.19305555555553,263.165625
2024-06-30,Rivian Normal,Climatologia,-1,280.38194444444446,281.0076388888889
2024-06-30,Tesla Fremont Factory,Climatologia,-1,351.7125,343.9236111111111
