tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,cumulativo,3,3,9,165.03599391048502,181.89130212900722,0.7475061475916769,-4.1838706462757616
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,lead_exato,3,3,3,169.41349850214976,177.7637160577565,0.7096399877426067,-9.773288242271558
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,cumulativo,6,3,18,159.7113264138254,181.4759417747078,0.7525952582331451,-3.8385729060233063
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,lead_exato,6,3,3,123.08074761243692,150.85102847107729,0.6963758590085813,-1.494403245074793
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,1,3,3,40.2581532796224,50.223057917205104,0.23158456488123802,-1.2184127697550422
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,1,3,3,40.2581532796224,50.223057917205104,0.23158456488123802,-1.2184127697550422
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,3,3,9,48.28666856553819,55.91901107673086,0.25028893115829426,-1.9227057109267562
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,3,3,3,55.23359680175781,63.50372609816427,0.2739901053034277,-1.954242206656685
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,cumulativo,6,3,18,62.30321163601346,70.09114742793409,0.31031937330172205,-2.661441731580806
monthly_6,mensal,teste_2024,Persistencia,deterministica,,BYD Camacari,lead_exato,6,3,3,79.56689961751302,91.11792560158804,0.3736137929380678,-2.321097232293304
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,1,3,3,36.57126108805338,51.09524100264807,0.21836114872119822,0.7464518907256954
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,1,3,3,36.57126108805338,51.09524100264807,0.21836114872119822,0.7464518907256954
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,3,3,9,79.7214584350586,94.44530478784397,0.37348988105544406,-0.18071569339473048
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,3,3,3,121.44644673665364,124.31561387034698,0.4709055503058996,-2.5560440399975977
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,cumulativo,6,3,18,132.20564693874783,154.4409592784063,0.6156648581808948,-1.9988348465893582
monthly_6,mensal,teste_2024,Persistencia,deterministica,,Tesla Gigafactory Nevada,lead_exato,6,3,3,190.59528350830078,213.38817215823917,0.9219689989669743,-3.10056144570859
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,1,3,3,16.013651529947918,19.347524830722563,0.08921376565398063,0.670779494050792
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,1,3,3,16.013651529947918,19.347524830722563,0.08921376565398063,0.670779494050792
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,3,3,9,18.746261596679688,23.775288772120344,0.10641625272285993,0.4716548506853593
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,3,3,3,15.612258911132812,23.73704482486137,0.10241470557337826,0.5872367896776189
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,cumulativo,6,3,18,18.95618438720703,23.581156101789265,0.10440247951085667,0.5855654305760993
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,BYD Camacari,lead_exato,6,3,3,10.049982706705729,14.220962790099176,0.058310676106387134,0.9191030882212247
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,1,3,3,9.69543711344401,13.3001764649786,0.05683977126043611,0.9828203513034902
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,lead_exato,1,3,3,9.69543711344401,13.3001764649786,0.05683977126043611,0.9828203513034902
monthly_6,mensal,teste_2024,Sazonal ingenuo,deterministica,,Tesla Gigafactory Nevada,cumulativo,3,3,9,16.977828131781685,24.309061927681235,0.09613170997048515,0.9217794274135869
